city,locality,property_type,area_sqft,bhk,bathrooms,floor_no,total_floors,age_years,furnishing,parking,gym,pool,security,schools_score,hospitals_score,price
Mumbai,Chembur,Plot,3274.1,0,0,0,0,0,Unfurnished,0,0,0,0,10.0,6.84,51486000
Mumbai,Chembur,Apartment,2428.0,4,3,14,15,0,Unfurnished,2,1,0,1,3.81,5.34,51909000
Nagpur,Manish Nagar,Apartment,575.5,1,1,3,7,4,Unfurnished,0,1,0,1,7.45,6.19,2970000
Pune,Kothrud,Plot,1379.0,0,0,0,0,0,Unfurnished,0,0,0,0,6.43,6.06,10500000
Mumbai,Malad,Villa,700.5,1,1,13,16,15,Semi-Furnished,0,1,0,1,2.69,5.86,17938000
Nagpur,Dharampeth,Apartment,1229.1,2,1,9,14,3,Furnished,1,0,1,1,7.25,5.75,10897000
Pune,Wagholi,Plot,2314.1,0,0,0,0,0,Unfurnished,0,0,0,0,7.73,10.0,9374000
Mumbai,Bandra West,Plot,2504.0,0,0,0,0,0,Unfurnished,0,0,0,0,5.49,5.74,70409000
Pune,Wagholi,Apartment,689.6,2,1,6,7,14,Unfurnished,0,0,0,1,8.43,5.27,4420000
Pune,Koregaon Park,Apartment,2101.9,3,2,0,7,13,Furnished,2,1,0,0,4.22,5.1,42496000
Nagpur,Hingna,Apartment,889.6,2,1,3,12,15,Semi-Furnished,1,1,0,0,6.37,3.74,2706000
Pune,Wagholi,Apartment,1562.0,3,3,4,17,2,Furnished,1,0,0,0,7.63,7.6,10522000
Mumbai,Mira Road,Villa,595.5,1,1,8,9,2,Unfurnished,2,1,0,1,7.53,3.79,9424000
Pune,Wagholi,Apartment,1978.3,3,3,3,10,12,Semi-Furnished,1,0,0,1,8.3,5.14,11062000
Pune,Koregaon Park,Apartment,1309.5,2,2,4,9,15,Semi-Furnished,1,0,0,1,7.28,6.69,19823000
Pune,Kalyani Nagar,Apartment,1077.9,2,1,3,8,1,,0,0,0,1,6.67,3.96,18553000
Pune,Wagholi,Plot,3566.6,0,0,0,0,0,Unfurnished,0,0,0,0,6.45,6.19,12387000
Pune,Kalyani Nagar,Apartment,1977.4,3,3,4,5,7,Semi-Furnished,0,1,0,0,6.89,8.16,32995000
Mumbai,Andheri West,Apartment,1027.7,2,1,2,17,7,Semi-Furnished,1,0,0,0,8.07,8.39,35042000
Pune,Koregaon Park,Apartment,1648.7,3,2,1,7,2,Unfurnished,0,1,0,1,7.41,4.89,27233000
Mumbai,Chembur,Apartment,2096.0,3,2,0,12,4,Furnished,0,1,0,1,2.53,6.59,50660000
Mumbai,Mira Road,Apartment,508.0,1,1,15,16,18,Semi-Furnished,0,0,0,1,5.63,7.48,5159000
Mumbai,Bandra West,Villa,489.7,1,1,5,8,9,Unfurnished,2,1,1,0,4.56,5.32,27866000
Nagpur,Besa,Apartment,1160.9,2,1,0,1,0,Unfurnished,0,0,0,1,5.09,7.06,4342000
Pune,Kothrud,Apartment,447.6,1,1,2,2,5,Unfurnished,1,0,0,1,8.05,10.0,5578000
Pune,Kalyani Nagar,Apartment,484.7,1,1,2,2,4,Unfurnished,0,1,0,1,4.14,7.48,7290000
Nagpur,Kalmna,Apartment,1379.9,2,2,8,9,10,Unfurnished,1,0,1,0,4.78,6.25,3812000
Mumbai,Mira Road,Apartment,648.4,1,1,3,14,19,Furnished,2,0,0,1,5.14,5.95,7262000
Nagpur,Manish Nagar,Apartment,564.2,1,1,0,17,5,Unfurnished,1,1,0,1,5.86,6.61,2973000
Pune,Koregaon Park,Apartment,1393.3,2,1,8,12,3,Unfurnished,1,0,0,0,5.65,5.66,21563000
Pune,Hinjewadi,Apartment,2529.5,4,4,5,7,23,Semi-Furnished,0,1,0,1,4.78,4.96,21836000
Nagpur,Ramdaspeth,Apartment,2239.5,3,3,11,11,1,Unfurnished,0,0,0,1,7.46,1.0,20845000
Pune,Wagholi,Apartment,2000.4,3,3,0,9,11,Furnished,1,0,0,1,7.08,6.65,13517000
Nagpur,Besa,Apartment,2144.2,4,4,0,1,5,Furnished,1,0,0,1,5.3,6.0,9337000
Nagpur,Besa,Apartment,1285.5,3,2,1,6,21,Semi-Furnished,1,0,0,1,6.25,5.56,4994000
Pune,Baner,Apartment,1080.7,2,2,5,6,0,Unfurnished,1,1,0,0,6.94,6.78,13536000
Pune,Wakad,Apartment,1676.6,3,3,2,8,0,Semi-Furnished,1,0,0,1,6.88,6.92,17943000
Pune,Wagholi,Plot,2984.8,0,0,0,0,0,Unfurnished,1,0,0,0,6.89,7.76,13750000
Mumbai,Chembur,Apartment,1089.6,2,1,9,13,1,Unfurnished,0,1,0,0,6.49,7.64,22843000
Mumbai,Chembur,Plot,4081.1,0,0,0,0,0,Unfurnished,1,0,0,0,8.9,7.8,75476000
Mumbai,Chembur,Plot,2945.6,0,0,0,0,0,Unfurnished,0,0,0,0,5.57,4.16,44366000
Nagpur,Manish Nagar,Plot,2316.2,0,0,0,0,0,Unfurnished,1,0,0,0,7.4,5.37,8533000
Mumbai,Panvel,Apartment,2542.0,5,5,15,17,11,Semi-Furnished,1,1,0,0,6.17,5.69,25714000
Pune,Kalyani Nagar,Plot,2054.3,0,0,0,0,0,Unfurnished,1,0,0,0,9.22,7.48,21381000
Pune,Wakad,Apartment,1864.0,3,3,6,11,7,Semi-Furnished,0,0,0,0,7.93,5.67,16941000
Pune,Hinjewadi,Apartment,657.5,1,1,0,3,8,Semi-Furnished,1,0,0,1,3.61,7.57,5827000
Mumbai,Chembur,Apartment,2765.5,5,5,12,17,1,Unfurnished,1,1,0,0,5.86,8.92,58939000
Pune,Koregaon Park,Apartment,2119.4,4,4,7,9,23,Semi-Furnished,0,0,0,1,6.9,4.7,33927000
Nagpur,Ramdaspeth,Apartment,1238.5,2,1,0,2,1,Semi-Furnished,1,0,0,1,6.97,5.73,10259000
Pune,Hadapsar,Apartment,1400.7,2,1,12,12,25,Unfurnished,0,0,1,0,8.0,7.24,9338000
Pune,Hadapsar,Apartment,922.8,2,1,14,16,8,Semi-Furnished,1,1,0,1,4.49,8.15,7988000
Mumbai,Chembur,Apartment,1460.7,3,3,2,26,8,Semi-Furnished,2,0,0,1,5.84,5.24,34258000
Nagpur,Civil Lines,Villa,911.2,2,1,2,4,2,Semi-Furnished,0,0,0,0,8.09,7.45,12053000
Mumbai,Powai,Villa,842.9,2,1,3,4,9,Semi-Furnished,0,0,1,1,7.18,5.98,31081000
Nagpur,Civil Lines,Apartment,1646.9,3,3,0,3,1,Unfurnished,1,0,0,1,7.1,5.42,17300000
Pune,Koregaon Park,Apartment,615.3,1,1,6,9,1,,1,0,0,0,5.12,6.32,9542000
Pune,Koregaon Park,Villa,1046.0,2,2,7,11,1,Semi-Furnished,0,0,0,1,6.25,2.54,17763000
Pune,Hinjewadi,Apartment,985.1,2,1,1,10,0,Furnished,1,1,0,0,7.86,7.25,11155000
Mumbai,Panvel,Plot,1014.3,0,0,0,0,0,Unfurnished,0,0,0,0,8.91,4.7,6367000
Mumbai,Malad,Apartment,1473.3,3,2,5,8,9,Unfurnished,1,0,1,1,5.85,7.55,27366000
Mumbai,Chembur,Apartment,2655.2,4,4,4,6,1,Semi-Furnished,2,1,0,1,2.08,7.81,69825000
Mumbai,Goregaon,Apartment,1625.7,3,2,6,14,24,Unfurnished,1,1,0,1,7.93,6.08,30765000
Nagpur,Hingna,Apartment,797.9,2,2,7,7,0,Semi-Furnished,1,0,0,1,5.4,7.65,3431000
Pune,Wakad,Plot,2422.8,0,0,0,0,0,Unfurnished,0,0,0,0,8.89,7.02,15448000
Pune,Kalyani Nagar,Villa,785.5,2,2,4,10,1,Semi-Furnished,2,0,0,0,3.84,2.53,13482000
Nagpur,Manish Nagar,Apartment,1524.0,3,3,3,7,3,Semi-Furnished,1,1,0,0,6.87,4.49,6941000
Nagpur,Manish Nagar,Apartment,794.8,1,1,1,3,1,Unfurnished,1,0,0,0,7.34,8.12,4977000
Nagpur,Ramdaspeth,Apartment,1175.5,2,1,9,10,7,Unfurnished,2,0,0,1,6.74,8.92,9655000
Mumbai,Chembur,Apartment,2263.9,4,4,5,18,3,Semi-Furnished,2,1,0,0,5.55,9.87,50917000
Pune,Kothrud,Apartment,828.8,1,1,10,11,10,Unfurnished,2,1,1,1,4.15,4.76,10464000
Mumbai,Chembur,Apartment,759.1,1,1,4,13,0,Unfurnished,1,0,0,0,5.25,10.0,18718000
Pune,Wagholi,Apartment,1610.6,3,3,2,15,33,Semi-Furnished,1,0,1,1,3.4,8.49,8075000
Mumbai,Goregaon,Apartment,1881.2,3,3,15,17,1,Unfurnished,0,0,0,0,3.49,2.23,30431000
Nagpur,Kalmna,Villa,1319.9,2,1,0,5,3,Furnished,2,0,0,1,9.17,8.44,6437000
Nagpur,Kalmna,Apartment,1525.2,3,3,6,10,7,Unfurnished,1,0,0,1,8.86,6.47,5544000
Nagpur,Hingna,Villa,555.0,1,1,2,9,0,Furnished,1,0,0,1,3.31,8.47,2959000
Mumbai,Malad,Apartment,2207.3,4,4,8,16,4,Unfurnished,2,1,0,0,8.05,6.17,40000000
Pune,Hinjewadi,Apartment,561.4,1,1,11,13,1,Unfurnished,1,0,1,1,6.85,6.19,5572000
Nagpur,Ramdaspeth,Apartment,913.3,2,1,1,6,23,Unfurnished,1,1,0,1,4.5,6.6,6034000
Pune,Kalyani Nagar,Apartment,1844.2,4,3,5,5,7,Semi-Furnished,2,1,0,1,10.0,4.59,28168000
Mumbai,Goregaon,Apartment,2523.8,5,5,19,20,0,Semi-Furnished,1,1,0,1,7.66,5.59,57883000
Mumbai,Goregaon,Villa,1271.0,3,2,2,7,7,Unfurnished,1,1,0,0,6.88,7.6,32120000
Mumbai,Bandra West,Apartment,2066.2,3,3,13,13,2,Semi-Furnished,1,1,0,0,8.33,6.27,102415000
Pune,Wakad,Plot,2218.0,0,0,0,0,0,Unfurnished,0,0,0,0,6.78,7.29,13886000
Pune,Kalyani Nagar,Apartment,929.8,2,1,2,2,0,Unfurnished,2,0,0,1,6.62,6.18,14901000
Nagpur,Kalmna,Apartment,1024.0,2,2,2,5,9,Semi-Furnished,1,0,1,1,5.09,6.25,3522000
Nagpur,Civil Lines,Plot,2293.6,0,0,0,0,0,Unfurnished,0,0,0,0,7.31,5.81,15734000
Pune,Wakad,Apartment,794.1,2,1,9,13,4,Semi-Furnished,2,0,0,1,3.11,5.88,7943000
Pune,Kothrud,Apartment,1494.6,3,2,2,10,31,Unfurnished,1,0,0,0,6.07,3.5,12351000
Nagpur,Civil Lines,Apartment,875.4,2,1,1,1,2,Unfurnished,1,1,1,0,1.75,9.33,10012000
Mumbai,Powai,Villa,509.7,1,1,13,17,5,,1,1,0,1,5.08,7.35,20085000
Pune,Baner,Apartment,1683.4,3,2,6,12,14,Semi-Furnished,1,1,0,1,9.2,8.46,20858000
Mumbai,Goregaon,Apartment,686.8,1,1,9,17,2,Semi-Furnished,1,0,0,0,5.6,5.88,15652000
Pune,Hinjewadi,Apartment,1875.2,5,4,13,13,2,Semi-Furnished,0,0,0,1,8.61,6.8,17064000
Nagpur,Besa,Villa,1271.6,2,2,2,4,2,Unfurnished,2,0,1,1,4.2,7.78,9770000
Mumbai,Malad,Apartment,738.5,1,1,3,17,1,Unfurnished,2,1,0,1,6.64,4.64,13527000
Pune,Kothrud,Plot,2929.1,0,0,0,0,0,Unfurnished,0,0,0,0,8.57,9.16,22982000
Nagpur,Civil Lines,Plot,2097.2,0,0,0,0,0,Unfurnished,1,0,0,0,5.49,4.8,13156000
Pune,Baner,Apartment,2045.2,4,3,17,19,4,Furnished,2,1,0,1,3.91,4.19,29686000
Nagpur,Hingna,Apartment,1458.4,4,3,4,10,20,Unfurnished,1,0,0,1,8.16,5.83,4211000
Nagpur,Civil Lines,Apartment,1541.9,3,2,3,6,9,Unfurnished,0,0,0,0,8.14,6.03,16485000
Nagpur,Manish Nagar,Apartment,1894.2,3,3,4,11,19,Semi-Furnished,0,0,0,1,3.43,5.35,10737000
Mumbai,Chembur,Apartment,1102.1,3,3,12,26,10,Unfurnished,1,0,0,1,7.25,2.77,26127000
Pune,Hadapsar,Apartment,741.9,2,2,1,8,3,Furnished,1,1,0,1,6.0,4.03,5045000
Nagpur,Besa,Apartment,1130.5,2,1,1,4,7,Semi-Furnished,2,0,0,1,5.55,7.86,5820000
Pune,Koregaon Park,Apartment,937.1,2,1,2,8,5,Furnished,1,1,0,0,2.14,6.16,14925000
Mumbai,Andheri West,Plot,2265.9,0,0,0,0,0,Unfurnished,0,0,0,0,7.83,7.33,46918000
Mumbai,Goregaon,Apartment,561.7,1,1,7,19,4,Semi-Furnished,1,0,0,1,6.4,5.38,12998000
Pune,Hinjewadi,Apartment,2213.7,4,3,3,10,2,Unfurnished,1,0,0,1,3.43,3.02,18418000
Mumbai,Bandra West,Apartment,948.9,2,2,0,17,1,Unfurnished,1,1,0,1,4.55,6.16,42789000
Pune,Wagholi,Plot,1395.5,0,0,0,0,0,Unfurnished,1,0,0,0,7.19,5.19,5977000
Pune,Hadapsar,Apartment,2236.7,3,3,0,2,2,Semi-Furnished,1,1,0,0,5.56,3.98,17110000
Nagpur,Civil Lines,Apartment,2992.4,5,5,1,6,1,Unfurnished,1,0,0,1,6.66,5.72,27140000
Nagpur,Manish Nagar,Apartment,627.1,1,1,3,5,0,Furnished,2,0,0,0,8.96,6.86,4255000
Pune,Wakad,Villa,1178.7,2,2,5,11,0,Semi-Furnished,1,1,1,1,9.46,6.16,17894000
Mumbai,Mira Road,Apartment,1355.2,2,2,9,22,5,Unfurnished,1,0,1,1,3.54,5.48,13996000
Pune,Baner,Plot,2019.5,0,0,0,0,0,Unfurnished,0,0,0,0,5.5,4.99,16539000
Pune,Kalyani Nagar,Apartment,320.0,1,1,0,1,5,Furnished,2,0,0,1,9.09,8.67,5011000
Mumbai,Andheri West,Apartment,2185.1,4,4,12,13,18,Furnished,0,0,0,0,6.42,4.59,67765000
Mumbai,Andheri West,Apartment,2083.1,5,5,0,2,8,Semi-Furnished,1,1,0,1,9.26,5.87,71379000
Pune,Kalyani Nagar,Apartment,757.2,2,1,11,11,1,Semi-Furnished,0,0,0,1,3.02,7.95,9356000
Pune,Baner,Apartment,2085.3,5,5,6,6,37,Furnished,2,0,0,1,7.19,7.18,26138000
Nagpur,Manish Nagar,Apartment,1107.3,3,3,2,5,0,Semi-Furnished,0,1,0,0,6.73,4.07,6633000
Pune,Hinjewadi,Apartment,4002.0,5,5,5,9,24,Furnished,1,0,0,0,4.38,7.63,32449000
Pune,Hadapsar,Apartment,1058.2,2,1,0,6,3,Unfurnished,1,0,1,1,8.69,3.91,7755000
Nagpur,Wardha Road,Plot,3175.7,0,0,0,0,0,Unfurnished,1,0,0,0,5.71,3.47,10698000
Pune,Wakad,Apartment,1548.7,2,1,17,23,15,Furnished,2,1,0,0,6.51,2.83,13768000
Mumbai,Bandra West,Apartment,859.7,2,2,9,19,8,Furnished,1,0,0,1,4.68,6.96,36539000
Mumbai,Bandra West,Apartment,1557.7,3,3,2,17,1,Unfurnished,1,0,0,1,5.87,7.83,58672000
Nagpur,Hingna,Apartment,1102.9,2,2,1,4,2,Unfurnished,1,1,0,1,6.74,5.09,3985000
Pune,Wagholi,Apartment,391.4,1,1,10,11,3,Unfurnished,2,0,0,1,7.13,5.83,2410000
Mumbai,Bandra West,Apartment,1212.8,3,2,10,10,6,Unfurnished,1,1,0,1,9.15,5.07,68877000
Mumbai,Goregaon,Apartment,749.6,1,1,12,12,15,Unfurnished,1,1,0,1,6.91,6.75,14072000
Pune,Wagholi,Plot,2647.2,0,0,0,0,0,Unfurnished,1,0,0,0,5.09,5.92,10686000
Pune,Wagholi,Villa,990.9,2,1,1,18,17,Unfurnished,1,0,1,0,5.9,5.82,7099000
Nagpur,Civil Lines,Apartment,333.0,1,1,0,6,1,Unfurnished,1,0,0,0,7.29,7.43,3378000
Mumbai,Panvel,Apartment,1943.9,3,3,8,10,13,Semi-Furnished,2,1,0,1,10.0,9.14,21154000
Mumbai,Chembur,Plot,2072.4,0,0,0,0,0,Unfurnished,1,0,0,0,10.0,8.02,33926000
Mumbai,Powai,Apartment,900.1,2,2,15,16,2,Unfurnished,0,1,0,1,5.26,3.16,24788000
Pune,Wakad,Apartment,561.1,1,1,1,1,1,Unfurnished,1,0,0,0,6.03,4.48,5317000
Pune,Wagholi,Apartment,587.1,1,1,8,8,5,Semi-Furnished,1,0,0,0,8.34,9.53,4349000
Nagpur,Ramdaspeth,Apartment,1399.9,3,3,1,1,14,Semi-Furnished,2,1,0,0,6.66,8.56,13724000
Pune,Baner,Villa,1134.5,2,1,4,4,13,Unfurnished,0,0,0,0,6.35,5.77,17785000
Nagpur,Manish Nagar,Villa,1225.7,3,3,2,6,1,Semi-Furnished,0,1,0,0,4.58,8.78,8462000
Pune,Kalyani Nagar,Apartment,1762.8,3,2,8,11,1,Unfurnished,0,0,1,0,6.16,2.89,22076000
Mumbai,Bandra West,Apartment,1358.8,3,3,5,17,1,Unfurnished,0,1,0,1,5.85,8.47,70477000
Pune,Wakad,Apartment,1736.5,3,2,4,13,24,Semi-Furnished,0,0,0,0,8.23,6.1,15408000
Mumbai,Bandra West,Plot,2356.5,0,0,0,0,0,Unfurnished,0,0,0,0,6.85,2.03,74943000
Mumbai,Bandra West,Apartment,1184.4,2,1,5,16,1,Semi-Furnished,1,1,0,1,8.4,7.47,58750000
Nagpur,Manish Nagar,Apartment,397.1,1,1,8,11,8,Semi-Furnished,1,0,1,0,6.61,3.84,1953000
Nagpur,Dharampeth,Apartment,390.1,1,1,1,5,2,Unfurnished,1,0,0,1,2.79,2.69,2544000
Pune,Wagholi,Plot,1853.9,0,0,0,0,0,Unfurnished,0,0,0,0,6.6,5.73,7544000
Pune,Kothrud,Apartment,1575.3,3,3,0,9,5,Unfurnished,1,0,0,0,6.11,7.29,14369000
Pune,Hadapsar,Villa,499.8,1,1,2,10,3,Unfurnished,0,1,1,1,4.02,4.42,5483000
Mumbai,Bandra West,Apartment,1433.3,2,2,7,8,18,Unfurnished,1,1,0,1,3.09,3.68,53196000
Pune,Hinjewadi,Villa,2184.7,3,2,8,8,3,Furnished,1,1,0,1,4.92,5.49,31754000
Pune,Wagholi,Apartment,1200.9,3,2,10,14,5,Unfurnished,1,1,0,1,7.32,8.79,7884000
Mumbai,Powai,Plot,1153.0,0,0,0,0,0,Unfurnished,0,0,0,0,6.55,6.29,19405000
Nagpur,Wardha Road,Apartment,1248.0,2,1,9,12,23,Unfurnished,2,0,1,1,9.23,8.91,7807000
Mumbai,Chembur,Apartment,2152.4,4,3,9,13,0,Furnished,0,1,0,0,6.73,7.39,58607000
Pune,Kothrud,Apartment,1965.2,4,4,2,8,12,Unfurnished,0,0,0,0,5.3,8.78,23214000
Mumbai,Andheri West,Apartment,2303.6,4,4,9,11,7,Furnished,0,1,0,1,6.25,7.8,70868000
Mumbai,Bandra West,Apartment,1000.4,2,2,16,17,3,Unfurnished,1,1,0,0,6.32,5.23,45870000
Mumbai,Mira Road,Apartment,3636.9,5,5,3,10,3,Furnished,1,1,0,1,4.7,6.35,55814000
Nagpur,Besa,Apartment,2482.6,4,4,0,1,0,Semi-Furnished,1,0,0,1,7.28,5.87,11464000
Nagpur,Besa,Apartment,988.7,2,1,11,11,2,Semi-Furnished,2,0,0,0,5.88,7.94,5321000
Mumbai,Andheri West,Apartment,987.9,2,2,3,7,1,Semi-Furnished,0,0,0,1,5.31,4.68,26496000
Pune,Hadapsar,Apartment,1171.4,2,2,7,15,1,Semi-Furnished,0,0,0,1,5.62,6.03,10342000
Mumbai,Mira Road,Plot,2287.3,0,0,0,0,0,Unfurnished,0,0,0,0,6.06,6.19,17753000
Mumbai,Mira Road,Apartment,2806.4,4,3,12,13,2,Unfurnished,2,1,0,1,5.45,7.93,40488000
Nagpur,Besa,Apartment,3139.0,5,4,1,2,0,Furnished,1,1,0,0,7.97,5.28,16587000
Nagpur,Civil Lines,Apartment,928.8,3,3,3,5,10,Unfurnished,1,0,0,1,5.12,5.58,8058000
Mumbai,Chembur,Apartment,975.2,2,1,4,10,18,Semi-Furnished,0,1,0,0,3.66,7.63,18652000
Pune,Kalyani Nagar,Apartment,1351.4,2,1,21,21,0,Unfurnished,0,0,1,1,7.89,6.11,18701000
Pune,Kothrud,Plot,2218.8,0,0,0,0,0,Unfurnished,0,0,0,0,2.16,5.82,14831000
Mumbai,Panvel,Apartment,1335.9,2,1,11,13,10,Unfurnished,1,0,0,1,7.4,3.09,11441000
Nagpur,Ramdaspeth,Villa,2518.3,4,4,0,1,11,Semi-Furnished,0,0,0,1,7.29,5.5,26601000
Nagpur,Hingna,Apartment,1003.8,2,2,0,1,13,Semi-Furnished,0,0,0,0,5.22,4.84,3767000
Mumbai,Goregaon,Apartment,1207.9,2,2,3,6,3,Unfurnished,1,0,0,0,6.84,8.35,30974000
Nagpur,Dharampeth,Apartment,2065.1,4,3,0,1,3,Unfurnished,1,1,0,1,8.37,10.0,18308000
Pune,Kalyani Nagar,Apartment,974.0,2,1,0,1,18,Unfurnished,0,0,1,0,8.5,8.51,13724000
Pune,Baner,Apartment,3293.6,5,5,3,9,11,Semi-Furnished,0,0,0,0,5.69,8.61,33835000
Nagpur,Wardha Road,Apartment,1293.7,2,1,2,2,8,Unfurnished,1,1,1,0,7.8,3.39,7439000
Pune,Baner,Apartment,1889.6,3,2,1,6,6,Semi-Furnished,0,1,0,1,6.87,4.63,22598000
Nagpur,Ramdaspeth,Apartment,2680.6,4,3,1,6,1,Semi-Furnished,1,1,0,1,7.72,6.45,26872000
Mumbai,Mira Road,Apartment,1464.3,3,3,0,12,9,Semi-Furnished,2,1,0,1,6.73,8.67,19029000
Nagpur,Ramdaspeth,Apartment,1171.5,2,1,5,9,0,Unfurnished,2,1,0,0,4.96,6.1,9685000
Mumbai,Goregaon,Apartment,875.1,1,1,8,16,3,Unfurnished,1,0,0,1,4.07,4.77,16421000
Nagpur,Besa,Apartment,900.7,2,2,4,13,5,Semi-Furnished,1,0,0,1,5.47,8.52,4689000
Pune,Wakad,Apartment,1970.3,4,4,10,10,2,Unfurnished,2,1,1,0,5.1,5.55,20906000
Pune,Hinjewadi,Apartment,1514.4,3,2,2,6,4,Unfurnished,1,1,1,1,8.92,7.02,15202000
Nagpur,Civil Lines,Apartment,1773.6,3,2,1,2,6,Furnished,1,0,0,0,4.72,6.1,17218000
Nagpur,Besa,Apartment,2064.0,3,3,6,12,20,Unfurnished,1,0,0,1,6.0,5.89,7950000
Nagpur,Manish Nagar,Apartment,466.8,1,1,0,9,21,Unfurnished,1,0,0,1,8.12,8.3,2456000
Pune,Hinjewadi,Apartment,3497.4,5,5,8,12,25,Unfurnished,0,0,0,0,6.74,8.23,28472000
Pune,Hinjewadi,Villa,1007.8,2,2,8,12,13,Unfurnished,1,0,1,1,3.18,4.93,9135000
Nagpur,Ramdaspeth,Apartment,1731.3,4,4,2,2,12,Furnished,1,0,0,1,9.54,8.71,17173000
Mumbai,Andheri West,Apartment,1529.4,3,3,3,12,6,Unfurnished,2,1,1,1,6.73,6.34,48395000
Pune,Kalyani Nagar,Apartment,875.9,2,2,0,11,12,Furnished,2,1,0,0,6.56,5.82,11785000
Nagpur,Manish Nagar,Plot,3252.9,0,0,0,0,0,Unfurnished,1,0,0,0,4.99,6.27,13084000
Nagpur,Kalmna,Apartment,1161.8,2,2,2,2,0,Unfurnished,2,0,0,1,5.85,9.06,4010000
Nagpur,Civil Lines,Apartment,1282.5,2,1,7,8,1,Semi-Furnished,2,0,0,0,5.74,7.37,16500000
Mumbai,Panvel,Apartment,2074.9,3,2,3,11,0,Unfurnished,1,1,1,1,5.38,7.6,20660000
Mumbai,Malad,Plot,1666.9,0,0,0,0,0,Unfurnished,1,0,0,0,7.02,3.07,22593000
Pune,Baner,Plot,2305.5,0,0,0,0,0,Unfurnished,1,0,0,0,6.53,7.79,19300000
Mumbai,Panvel,Plot,1632.7,0,0,0,0,0,Unfurnished,1,0,0,0,4.32,8.16,11979000
Pune,Wagholi,Apartment,1434.4,2,2,2,11,18,Semi-Furnished,2,1,0,1,5.25,5.32,7963000
Mumbai,Malad,Apartment,1167.7,2,1,11,16,20,Semi-Furnished,1,1,0,0,7.85,4.2,19708000
Mumbai,Chembur,Apartment,1521.9,2,2,2,10,3,Semi-Furnished,1,0,0,1,6.36,9.42,36735000
Pune,Hadapsar,Villa,1272.6,2,1,3,16,0,Semi-Furnished,1,1,0,0,7.64,6.72,12693000
Mumbai,Panvel,Plot,3274.9,0,0,0,0,0,Unfurnished,1,0,0,0,7.0,3.63,23849000
Pune,Hadapsar,Plot,1563.2,0,0,0,0,0,Unfurnished,1,0,0,0,8.77,7.05,8510000
Mumbai,Andheri West,Plot,3239.7,0,0,0,0,0,Unfurnished,1,0,0,0,6.18,8.58,79542000
Pune,Kothrud,Apartment,575.2,2,1,3,7,1,Unfurnished,1,1,0,1,6.68,3.96,6593000
Nagpur,Civil Lines,Plot,2663.4,0,0,0,0,0,Unfurnished,0,0,0,0,8.81,5.37,17632000
Nagpur,Hingna,Apartment,908.2,2,2,3,6,1,Unfurnished,2,0,1,1,5.61,3.76,3276000
Nagpur,Civil Lines,Apartment,1108.1,2,1,18,23,7,Semi-Furnished,0,0,0,0,3.32,4.29,10190000
Mumbai,Goregaon,Apartment,1475.2,3,3,10,19,18,Semi-Furnished,2,1,0,0,7.42,5.72,28465000
Nagpur,Wardha Road,Apartment,433.1,1,1,8,10,11,Furnished,1,0,0,1,6.25,5.99,2893000
Pune,Kalyani Nagar,Apartment,1487.1,3,2,8,12,9,Furnished,1,1,1,0,7.53,5.43,26407000
Nagpur,Civil Lines,Apartment,2164.4,4,3,11,12,17,Unfurnished,1,0,0,1,7.83,3.91,23000000
Nagpur,Kalmna,Villa,822.5,2,2,8,16,7,Unfurnished,1,0,1,1,5.39,9.5,3552000
Pune,Hadapsar,Apartment,1036.4,2,1,2,4,2,Semi-Furnished,1,0,0,1,7.07,8.14,10109000
Nagpur,Wardha Road,Apartment,1008.3,2,2,0,7,0,Furnished,1,1,0,0,5.44,5.97,6205000
Pune,Wakad,Apartment,529.2,1,1,5,6,3,Semi-Furnished,2,0,0,1,5.24,6.34,5471000
Mumbai,Panvel,Apartment,407.9,1,1,8,14,2,Furnished,2,0,1,0,6.32,6.02,4665000
Pune,Baner,Villa,2378.1,4,3,6,6,3,Unfurnished,1,0,0,1,4.4,4.75,33029000
Nagpur,Manish Nagar,Apartment,1638.1,3,3,5,12,13,Semi-Furnished,0,0,0,1,6.55,5.36,7829000
Nagpur,Dharampeth,Plot,2826.7,0,0,0,0,0,Unfurnished,1,0,0,0,7.77,7.0,15191000
Nagpur,Manish Nagar,Apartment,1006.6,2,2,0,1,3,Unfurnished,1,0,0,0,5.62,10.0,4837000
Nagpur,Kalmna,Plot,2161.0,0,0,0,0,0,Unfurnished,1,0,0,0,6.37,6.97,4758000
Nagpur,Hingna,Villa,1125.0,2,1,7,7,17,Semi-Furnished,0,0,0,1,7.12,6.21,5437000
Mumbai,Powai,Plot,1881.8,0,0,0,0,0,Unfurnished,1,0,0,0,2.82,3.65,34543000
Pune,Wagholi,Apartment,1085.0,2,2,3,4,2,Semi-Furnished,1,0,0,0,4.57,5.36,5871000
Nagpur,Manish Nagar,Apartment,1204.1,2,2,1,11,5,Semi-Furnished,1,0,0,0,8.44,8.45,6001000
Mumbai,Andheri West,Apartment,1628.5,3,2,10,15,6,Furnished,1,0,1,0,5.99,5.67,55103000
Nagpur,Civil Lines,Apartment,1608.8,3,3,0,6,7,Semi-Furnished,1,1,0,1,6.67,8.41,16098000
Mumbai,Bandra West,Apartment,2207.0,3,3,10,11,23,Semi-Furnished,1,1,1,0,7.59,6.04,108947000
