location,area_type,availability_status,total_sqft,bhk,bath,balcony,price,sqft_per_bhk,bath_per_bhk
Hebbal,Super built-up Area,Ready To Move,3520.0,3.0,5.0,2.0,24000000.0,1173.3333333333333,1.6666666666666667
5th Phase JP Nagar,Super built-up Area,Ready To Move,1041.0,2.0,2.0,2.0,5400000.0,520.5,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1505.0,3.0,2.0,2.0,6000000.0,501.6666666666667,0.6666666666666666
Bannerghatta,Super built-up Area,Under Construction,1776.0,3.0,3.0,2.0,15000000.0,592.0,1.0
Bellandur,Super built-up Area,Ready To Move,1767.0,3.0,3.0,2.0,8900000.0,589.0,1.0
other,Super built-up Area,Ready To Move,1293.0,2.0,2.0,2.0,8000000.0,646.5,1.0
Kengeri,Super built-up Area,Ready To Move,1320.0,2.0,2.0,1.0,5000000.0,660.0,1.0
other,Built-up Area,Ready To Move,1280.0,2.0,2.0,2.0,6848000.0,640.0,1.0
Thanisandra,Super built-up Area,Under Construction,1245.0,2.0,2.0,1.0,8305000.0,622.5,1.0
Haralur Road,Super built-up Area,Ready To Move,1027.0,2.0,1.0,2.0,4400000.0,513.5,0.5
Yelenahalli,Built-up Area,Ready To Move,1200.0,2.0,2.0,0.0,4617000.0,600.0,1.0
Kanakpura Road,Super built-up Area,Under Construction,1100.0,3.0,3.0,2.0,5800000.0,366.6666666666667,1.0
other,Plot Area,Ready To Move,1065.0,3.0,3.0,1.0,7200000.0,355.0,1.0
Ramagondanahalli,Super built-up Area,Ready To Move,1610.0,3.0,2.0,1.0,11200000.0,536.6666666666666,0.6666666666666666
Kumaraswami Layout,Built-up Area,Ready To Move,850.0,1.0,1.0,1.0,7800000.0,850.0,1.0
Kasavanhalli,Super built-up Area,Under Construction,1600.0,3.0,3.0,3.0,7900000.0,533.3333333333334,1.0
other,Super built-up Area,Ready To Move,3200.0,3.0,4.0,2.0,14000000.0,1066.6666666666667,1.3333333333333333
other,Built-up Area,Ready To Move,1250.0,3.0,2.0,1.0,7713000.0,416.6666666666667,0.6666666666666666
Haralur Road,Super built-up Area,Ready To Move,1243.0,2.0,2.0,2.0,4600000.0,621.5,1.0
Kanakpura Road,Super built-up Area,Ready To Move,1452.0,3.0,3.0,3.0,6098000.0,484.0,1.0
other,Super built-up Area,Ready To Move,1475.0,3.0,3.0,3.0,7500000.0,491.6666666666667,1.0
Electronic City,Super built-up Area,Ready To Move,1353.0,2.0,2.0,3.0,7500000.0,676.5,1.0
other,Carpet Area,Ready To Move,2100.0,4.0,3.0,0.0,21000000.0,525.0,0.75
Sahakara Nagar,Built-up Area,Ready To Move,1270.0,2.0,2.0,1.0,9600000.0,635.0,1.0
other,Super built-up Area,Ready To Move,1330.0,3.0,3.0,2.0,6500000.0,443.3333333333333,1.0
Electronic City,Built-up Area,Ready To Move,660.0,2.0,1.0,0.0,1800000.0,330.0,0.5
BTM 2nd Stage,Super built-up Area,Ready To Move,1400.0,2.0,2.0,3.0,9000000.0,700.0,1.0
Gubbalala,Built-up Area,Ready To Move,4000.0,4.0,5.0,1.0,19500000.0,1000.0,1.25
Kanakpura Road,Super built-up Area,Ready To Move,1700.0,3.0,3.0,2.0,7500000.0,566.6666666666666,1.0
Kasavanhalli,Built-up Area,Ready To Move,1585.0,2.0,2.0,2.0,9000000.0,792.5,1.0
Kothanur,Super built-up Area,Ready To Move,1385.0,3.0,3.0,3.0,6700000.0,461.6666666666667,1.0
Electronic City,Super built-up Area,Under Construction,1128.0,2.0,2.0,1.0,6700000.0,564.0,1.0
HSR Layout,Super built-up Area,Ready To Move,1203.0,2.0,2.0,2.0,6000000.0,601.5,1.0
Mallasandra,Super built-up Area,Ready To Move,905.0,2.0,2.0,1.0,3500000.0,452.5,1.0
Hennur Road,Super built-up Area,Under Construction,1450.0,3.0,3.0,2.0,7900000.0,483.3333333333333,1.0
Varthur,Super built-up Area,Ready To Move,1105.0,2.0,2.0,3.0,3800000.0,552.5,1.0
Channasandra,Plot Area,Under Construction,1200.0,2.0,2.0,1.0,4613000.0,600.0,1.0
Jalahalli,Super built-up Area,Ready To Move,1530.0,3.0,2.0,3.0,8900000.0,510.0,0.6666666666666666
Whitefield,Super built-up Area,Ready To Move,1105.0,2.0,2.0,1.0,3540000.0,552.5,1.0
Dasarahalli,Super built-up Area,Under Construction,1333.0,2.0,2.0,1.0,7856000.0,666.5,1.0
other,Built-up Area,Under Construction,1065.0,2.0,2.0,2.0,4500000.0,532.5,1.0
Haralur Road,Super built-up Area,Ready To Move,1243.0,2.0,2.0,2.0,4600000.0,621.5,1.0
Old Madras Road,Super built-up Area,Under Construction,1530.0,3.0,3.0,2.0,7634000.0,510.0,1.0
Margondanahalli,Plot Area,Ready To Move,1200.0,2.0,2.0,1.0,6500000.0,600.0,1.0
Whitefield,Super built-up Area,Ready To Move,1270.0,2.0,2.0,1.0,9400000.0,635.0,1.0
Bellandur,Super built-up Area,Ready To Move,1830.0,3.0,3.0,3.0,8900000.0,610.0,1.0
Chandapura,Super built-up Area,Ready To Move,900.0,2.0,2.0,3.0,3500000.0,450.0,1.0
other,Plot Area,Ready To Move,7000.0,6.0,6.0,2.0,56000000.0,1166.6666666666667,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,1450.0,3.0,2.0,2.0,7800000.0,483.3333333333333,0.6666666666666666
other,Super built-up Area,Ready To Move,1525.0,3.0,3.0,3.0,6500000.0,508.3333333333333,1.0
other,Built-up Area,Ready To Move,1080.0,2.0,2.0,1.0,6700000.0,540.0,1.0
other,Built-up Area,Ready To Move,1220.0,2.0,2.0,2.0,7200000.0,610.0,1.0
Begur Road,Super built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,4440000.0,600.0,1.0
other,Super built-up Area,Ready To Move,1500.0,2.0,2.0,2.0,6000000.0,750.0,1.0
Koramangala,Built-up Area,Ready To Move,1355.0,2.0,2.0,2.0,9500000.0,677.5,1.0
Electronic City,Built-up Area,Under Construction,1070.0,2.0,2.0,1.0,5700000.0,535.0,1.0
Bommasandra,Super built-up Area,Ready To Move,842.0,2.0,2.0,2.0,3000000.0,421.0,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,700.0,1.0,1.0,1.0,3120000.0,700.0,1.0
other,Built-up Area,Ready To Move,2500.0,3.0,4.0,0.0,6500000.0,833.3333333333334,1.3333333333333333
other,Built-up Area,Ready To Move,1884.0,3.0,3.0,2.0,9500000.0,628.0,1.0
other,Built-up Area,Ready To Move,1100.0,2.0,2.0,2.0,7500000.0,550.0,1.0
Raja Rajeshwari Nagar,Super built-up Area,Ready To Move,1196.0,2.0,2.0,2.0,4054000.0,598.0,1.0
Budigere,Super built-up Area,Ready To Move,1820.0,3.0,3.0,2.0,8500000.0,606.6666666666666,1.0
Whitefield,Super built-up Area,Ready To Move,1220.0,2.0,2.0,1.0,8900000.0,610.0,1.0
Whitefield,Super built-up Area,Ready To Move,1116.0,2.0,2.0,3.0,5191000.0,558.0,1.0
6th Phase JP Nagar,Super built-up Area,Ready To Move,1192.0,2.0,2.0,3.0,7500000.0,596.0,1.0
Marathahalli,Super built-up Area,Ready To Move,1449.0,3.0,3.0,2.0,11000000.0,483.0,1.0
Electronic City,Built-up Area,Ready To Move,1700.0,3.0,3.0,2.0,9000000.0,566.6666666666666,1.0
Hebbal,Super built-up Area,Under Construction,1920.0,3.0,3.0,2.0,15000000.0,640.0,1.0
other,Plot Area,Ready To Move,1350.0,2.0,2.0,0.0,9000000.0,675.0,1.0
other,Plot Area,Ready To Move,4800.0,4.0,5.0,2.0,35000000.0,1200.0,1.25
other,Built-up Area,Ready To Move,1700.0,3.0,3.0,2.0,7400000.0,566.6666666666666,1.0
Hoodi,Super built-up Area,Under Construction,1447.0,2.0,3.0,2.0,7600000.0,723.5,1.5
Sarjapur  Road,Built-up Area,Ready To Move,1314.0,3.0,2.0,2.0,7044000.0,438.0,0.6666666666666666
other,Plot Area,Ready To Move,1200.0,3.0,3.0,2.0,11000000.0,400.0,1.0
Hosa Road,Super built-up Area,Under Construction,1513.0,3.0,3.0,1.0,10300000.0,504.3333333333333,1.0
Vittasandra,Super built-up Area,Ready To Move,1246.0,2.0,2.0,1.0,6750000.0,623.0,1.0
other,Super built-up Area,Ready To Move,705.0,1.0,1.0,1.0,6500000.0,705.0,1.0
Dasarahalli,Super built-up Area,Ready To Move,1220.0,2.0,2.0,2.0,6200000.0,610.0,1.0
Yelahanka New Town,Super built-up Area,Ready To Move,1800.0,3.0,2.0,1.0,4500000.0,600.0,0.6666666666666666
Kaval Byrasandra,Super built-up Area,Ready To Move,1400.0,3.0,3.0,2.0,7500000.0,466.6666666666667,1.0
Kasavanhalli,Super built-up Area,Ready To Move,1245.0,2.0,2.0,2.0,8000000.0,622.5,1.0
other,Super built-up Area,Ready To Move,1495.0,3.0,2.0,1.0,6300000.0,498.3333333333333,0.6666666666666666
Yelahanka New Town,Built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,4400000.0,500.0,1.0
other,Built-up Area,Ready To Move,1250.0,2.0,2.0,3.0,7500000.0,625.0,1.0
Chandapura,Super built-up Area,Under Construction,975.0,2.0,2.0,1.0,2486000.0,487.5,1.0
Thanisandra,Super built-up Area,Ready To Move,1261.0,3.0,2.0,1.0,8000000.0,420.3333333333333,0.6666666666666666
Electronics City Phase 1,Built-up Area,Ready To Move,1080.0,2.0,2.0,2.0,4600000.0,540.0,1.0
other,Super built-up Area,Ready To Move,1230.0,2.0,2.0,1.0,5000000.0,615.0,1.0
Kammasandra,Super built-up Area,Under Construction,982.0,2.0,2.0,2.0,2553000.0,491.0,1.0
Bommasandra,Super built-up Area,Under Construction,1260.0,3.0,3.0,1.0,4936000.0,420.0,1.0
Electronic City Phase II,Super built-up Area,Under Construction,1320.0,3.0,2.0,1.0,3811999.9999999995,440.0,0.6666666666666666
Green Glen Layout,Super built-up Area,Ready To Move,1750.0,3.0,3.0,2.0,10500000.0,583.3333333333334,1.0
Whitefield,Super built-up Area,Ready To Move,1436.0,3.0,2.0,3.0,6215000.0,478.6666666666667,0.6666666666666666
TC Palaya,Plot Area,Under Construction,1200.0,3.0,2.0,0.0,6600000.0,400.0,0.6666666666666666
Malleshwaram,Super built-up Area,Ready To Move,1500.0,2.0,2.0,0.0,14000000.0,750.0,1.0
Varthur,Super built-up Area,Ready To Move,1560.0,3.0,3.0,2.0,9000000.0,520.0,1.0
Whitefield,Super built-up Area,Under Construction,3758.0,3.0,3.0,1.0,30000000.0,1252.6666666666667,1.0
other,Super built-up Area,Ready To Move,1275.0,2.0,2.0,2.0,5900000.0,637.5,1.0
other,Super built-up Area,Ready To Move,1040.0,2.0,2.0,2.0,3640000.0,520.0,1.0
Bellandur,Super built-up Area,Ready To Move,2400.0,3.0,3.0,2.0,11500000.0,800.0,1.0
Karuna Nagar,Super built-up Area,Ready To Move,1960.0,3.0,3.0,2.0,16500000.0,653.3333333333334,1.0
Yeshwanthpur,Super built-up Area,Ready To Move,1195.0,2.0,2.0,2.0,10000000.0,597.5,1.0
Yelahanka,Super built-up Area,Ready To Move,1195.0,2.0,2.0,0.0,5310500.0,597.5,1.0
other,Super built-up Area,Under Construction,648.0,1.0,1.0,1.0,4000000.0,648.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,2100.0,3.0,3.0,2.0,13000000.0,700.0,1.0
Kudlu,Super built-up Area,Ready To Move,1027.0,2.0,2.0,1.0,4400000.0,513.5,1.0
Bommasandra,Super built-up Area,Under Construction,1365.0,3.0,3.0,1.0,5282000.0,455.0,1.0
Yelahanka New Town,Super built-up Area,Ready To Move,650.0,1.0,1.0,1.0,1800000.0,650.0,1.0
Cooke Town,Super built-up Area,Ready To Move,1100.0,2.0,2.0,3.0,9000000.0,550.0,1.0
7th Phase JP Nagar,Built-up Area,Ready To Move,1075.0,3.0,2.0,1.0,5700000.0,358.3333333333333,0.6666666666666666
Banashankari,Super built-up Area,Ready To Move,1100.0,2.0,2.0,1.0,6300000.0,550.0,1.0
other,Super built-up Area,Ready To Move,1320.0,3.0,2.0,1.0,5800000.0,440.0,0.6666666666666666
Kammasandra,Super built-up Area,Ready To Move,1500.0,3.0,3.0,2.0,6500000.0,500.0,1.0
other,Plot Area,Ready To Move,1200.0,4.0,5.0,1.0,15000000.0,300.0,1.25
Vittasandra,Super built-up Area,Ready To Move,1246.0,2.0,2.0,1.0,6750000.0,623.0,1.0
Bhoganhalli,Super built-up Area,Under Construction,1718.0,3.0,3.0,2.0,9020000.0,572.6666666666666,1.0
other,Super built-up Area,Under Construction,1480.0,3.0,3.0,1.0,7548000.0,493.3333333333333,1.0
other,Super built-up Area,Ready To Move,500.0,1.0,1.0,1.0,1300000.0,500.0,1.0
other,Plot Area,Ready To Move,2400.0,5.0,4.0,1.0,32500000.0,480.0,0.8
other,Super built-up Area,Ready To Move,1128.0,2.0,2.0,2.0,4840000.0,564.0,1.0
Hosur Road,Super built-up Area,Ready To Move,1685.0,3.0,3.0,1.0,9000000.0,561.6666666666666,1.0
other,Super built-up Area,Ready To Move,1180.0,2.0,2.0,2.0,6500000.0,590.0,1.0
other,Built-up Area,Ready To Move,1200.0,2.0,2.0,1.0,6000000.0,600.0,1.0
other,Super built-up Area,Under Construction,1250.0,3.0,3.0,2.0,3950000.0,416.6666666666667,1.0
Kanakpura Road,Super built-up Area,Under Construction,900.0,2.0,2.0,1.0,4100000.0,450.0,1.0
other,Built-up Area,Ready To Move,1000.0,2.0,2.0,1.0,4500000.0,500.0,1.0
Vittasandra,Super built-up Area,Ready To Move,1404.0,2.0,2.0,1.0,7000000.0,702.0,1.0
Ramagondanahalli,Super built-up Area,Ready To Move,1610.0,3.0,2.0,2.0,11500000.0,536.6666666666666,0.6666666666666666
Varthur,Super built-up Area,Under Construction,1760.0,2.0,2.0,1.0,8500000.0,880.0,1.0
other,Super built-up Area,Ready To Move,975.0,2.0,2.0,1.0,5500000.0,487.5,1.0
other,Built-up Area,Ready To Move,1190.0,2.0,2.0,2.0,4200000.0,595.0,1.0
Kudlu,Built-up Area,Ready To Move,1110.0,2.0,2.0,1.0,4600000.0,555.0,1.0
Rajaji Nagar,Super built-up Area,Ready To Move,2415.0,3.0,3.0,2.0,39900000.0,805.0,1.0
Gunjur,Super built-up Area,Under Construction,1235.0,2.0,2.0,2.0,4450000.0,617.5,1.0
other,Super built-up Area,Ready To Move,1275.0,2.0,2.0,3.0,5500000.0,637.5,1.0
other,Built-up Area,Ready To Move,1115.0,2.0,2.0,1.0,11500000.0,557.5,1.0
Harlur,Super built-up Area,Ready To Move,1197.0,2.0,2.0,1.0,7600000.0,598.5,1.0
Bellandur,Super built-up Area,Ready To Move,1251.0,2.0,2.0,3.0,4700000.0,625.5,1.0
Neeladri Nagar,Super built-up Area,Under Construction,1105.0,2.0,2.0,2.0,3000000.0,552.5,1.0
other,Super built-up Area,Under Construction,1080.0,2.0,2.0,2.0,3800000.0,540.0,1.0
Kudlu,Super built-up Area,Ready To Move,2100.0,4.0,3.0,1.0,11400000.0,525.0,0.75
NRI Layout,Super built-up Area,Ready To Move,1731.0,3.0,3.0,3.0,6411000.0,577.0,1.0
Hormavu,Super built-up Area,Ready To Move,1206.0,2.0,2.0,1.0,5500000.0,603.0,1.0
Choodasandra,Super built-up Area,Ready To Move,1560.0,3.0,3.0,2.0,7800000.0,520.0,1.0
7th Phase JP Nagar,Super built-up Area,Ready To Move,750.0,1.0,1.0,2.0,4700000.0,750.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,702.0,1.0,1.0,0.0,3579999.9999999995,702.0,1.0
Attibele,Plot Area,Ready To Move,1700.0,3.0,3.0,1.0,6500000.0,566.6666666666666,1.0
HRBR Layout,Super built-up Area,Ready To Move,1145.0,2.0,2.0,2.0,6850000.0,572.5,1.0
Ramamurthy Nagar,Super built-up Area,Ready To Move,1208.0,3.0,2.0,2.0,4350000.0,402.6666666666667,0.6666666666666666
Brookefield,Super built-up Area,Ready To Move,1589.0,3.0,3.0,2.0,7400000.0,529.6666666666666,1.0
Yelahanka New Town,Super built-up Area,Ready To Move,1426.0,3.0,2.0,2.0,6150000.0,475.3333333333333,0.6666666666666666
Green Glen Layout,Super built-up Area,Ready To Move,1885.0,3.0,3.0,2.0,13500000.0,628.3333333333334,1.0
Old Madras Road,Super built-up Area,Under Construction,1171.0,2.0,2.0,2.0,7300000.0,585.5,1.0
Singasandra,Super built-up Area,Ready To Move,1465.0,2.0,2.0,3.0,6000000.0,732.5,1.0
Budigere,Super built-up Area,Ready To Move,1820.0,3.0,3.0,2.0,9500000.0,606.6666666666666,1.0
Raja Rajeshwari Nagar,Super built-up Area,Ready To Move,1580.0,3.0,2.0,2.0,6684999.999999999,526.6666666666666,0.6666666666666666
Whitefield,Super built-up Area,Ready To Move,1452.0,3.0,2.0,2.0,4629000.0,484.0,0.6666666666666666
Hennur Road,Super built-up Area,Ready To Move,1445.0,3.0,2.0,1.0,8956000.0,481.6666666666667,0.6666666666666666
other,Super built-up Area,Ready To Move,1170.0,2.0,2.0,1.0,3900000.0,585.0,1.0
other,Super built-up Area,Ready To Move,1070.0,2.0,2.0,1.0,5000000.0,535.0,1.0
Kanakpura Road,Super built-up Area,Under Construction,1100.0,3.0,3.0,2.0,5300000.0,366.6666666666667,1.0
Kothanur,Super built-up Area,Under Construction,1140.0,2.0,2.0,2.0,5600000.0,570.0,1.0
Rachenahalli,Built-up Area,Ready To Move,2600.0,3.0,3.0,2.0,16000000.0,866.6666666666666,1.0
other,Super built-up Area,Ready To Move,1532.0,3.0,3.0,2.0,5975000.0,510.6666666666667,1.0
other,Super built-up Area,Ready To Move,1150.0,2.0,2.0,1.0,4600000.0,575.0,1.0
Jakkur,Super built-up Area,Ready To Move,1473.0,2.0,2.0,1.0,8500000.0,736.5,1.0
Kathriguppe,Super built-up Area,Ready To Move,1350.0,3.0,3.0,2.0,8098999.999999999,450.0,1.0
Kogilu,Plot Area,Ready To Move,2456.0,7.0,7.0,2.0,8500000.0,350.85714285714283,1.0
Chamrajpet,Super built-up Area,Ready To Move,650.0,2.0,2.0,2.0,4500000.0,325.0,1.0
Malleshwaram,Super built-up Area,Ready To Move,2475.0,3.0,4.0,3.0,34000000.0,825.0,1.3333333333333333
other,Super built-up Area,Ready To Move,1495.0,3.0,3.0,2.0,9000000.0,498.3333333333333,1.0
R.T. Nagar,Super built-up Area,Ready To Move,1080.0,2.0,2.0,1.0,4800000.0,540.0,1.0
Electronic City,Super built-up Area,Ready To Move,1521.0,3.0,2.0,2.0,5750000.0,507.0,0.6666666666666666
other,Built-up Area,Ready To Move,1053.0,2.0,2.0,0.0,5100000.0,526.5,1.0
Binny Pete,Super built-up Area,Under Construction,2406.0,3.0,5.0,2.0,28900000.0,802.0,1.6666666666666667
other,Super built-up Area,Under Construction,1250.0,3.0,3.0,2.0,3900000.0,416.6666666666667,1.0
other,Plot Area,Ready To Move,1200.0,4.0,2.0,1.0,7500000.0,300.0,0.5
Uttarahalli,Super built-up Area,Ready To Move,1000.0,2.0,2.0,2.0,3950000.0,500.0,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,1630.0,3.0,3.0,3.0,6800000.0,543.3333333333334,1.0
Kammasandra,Super built-up Area,Ready To Move,985.0,2.0,2.0,1.0,4050000.0,492.5,1.0
BTM 2nd Stage,Super built-up Area,Ready To Move,1200.0,2.0,2.0,2.0,7000000.0,600.0,1.0
Ambalipura,Built-up Area,Ready To Move,1650.0,3.0,3.0,3.0,10000000.0,550.0,1.0
Mico Layout,Super built-up Area,Ready To Move,1670.0,3.0,3.0,2.0,5900000.0,556.6666666666666,1.0
other,Built-up Area,Ready To Move,1000.0,2.0,2.0,2.0,6000000.0,500.0,1.0
other,Super built-up Area,Ready To Move,830.0,2.0,2.0,2.0,2600000.0,415.0,1.0
Ramagondanahalli,Plot Area,Under Construction,1200.0,3.0,3.0,1.0,5610000.0,400.0,1.0
Haralur Road,Super built-up Area,Ready To Move,1140.0,2.0,2.0,2.0,4300000.0,570.0,1.0
Nagarbhavi,Super built-up Area,Ready To Move,1635.0,3.0,3.0,3.0,8500000.0,545.0,1.0
HSR Layout,Built-up Area,Ready To Move,1120.0,2.0,2.0,1.0,7000000.0,560.0,1.0
other,Plot Area,Ready To Move,2750.0,6.0,6.0,3.0,20000000.0,458.3333333333333,1.0
Sector 7 HSR Layout,Super built-up Area,Ready To Move,1760.0,3.0,3.0,2.0,18500000.0,586.6666666666666,1.0
Harlur,Super built-up Area,Ready To Move,2137.0,3.0,3.0,2.0,11000000.0,712.3333333333334,1.0
Hennur Road,Super built-up Area,Ready To Move,973.0,2.0,2.0,1.0,5074000.0,486.5,1.0
Kundalahalli,Super built-up Area,Under Construction,1724.0,3.0,3.0,1.0,14600000.0,574.6666666666666,1.0
Banashankari,Super built-up Area,Ready To Move,1020.0,2.0,2.0,2.0,4079000.0,510.0,1.0
Electronic City,Super built-up Area,Ready To Move,750.0,1.0,1.0,1.0,3500000.0,750.0,1.0
other,Built-up Area,Ready To Move,660.0,2.0,2.0,0.0,7600000.0,330.0,1.0
Ramagondanahalli,Super built-up Area,Ready To Move,2787.0,4.0,5.0,2.0,22000000.0,696.75,1.25
other,Built-up Area,Ready To Move,1470.0,3.0,2.0,3.0,6000000.0,490.0,0.6666666666666666
other,Built-up Area,Ready To Move,1275.0,2.0,2.0,1.0,7600000.0,637.5,1.0
Kothanur,Super built-up Area,Ready To Move,1787.0,3.0,3.0,2.0,12000000.0,595.6666666666666,1.0
8th Phase JP Nagar,Built-up Area,Ready To Move,1730.0,5.0,5.0,2.0,7500000.0,346.0,1.0
Yeshwanthpur,Super built-up Area,Under Construction,1692.0,3.0,3.0,3.0,10800000.0,564.0,1.0
Bannerghatta Road,Super built-up Area,Ready To Move,1400.0,3.0,3.0,2.0,6900000.0,466.6666666666667,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1115.0,2.0,2.0,1.0,5000000.0,557.5,1.0
Whitefield,Super built-up Area,Ready To Move,1370.0,2.0,2.0,2.0,5600000.0,685.0,1.0
other,Super built-up Area,Under Construction,1602.0,3.0,3.0,2.0,5600000.0,534.0,1.0
other,Built-up Area,Under Construction,793.0,1.0,1.0,1.0,4000000.0,793.0,1.0
GM Palaya,Super built-up Area,Ready To Move,675.0,1.0,1.0,1.0,3500000.0,675.0,1.0
Chikka Tirupathi,Built-up Area,Ready To Move,3250.0,4.0,4.0,2.0,13600000.0,812.5,1.0
Whitefield,Super built-up Area,Ready To Move,1050.0,2.0,2.0,3.0,4300000.0,525.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,1800.0,3.0,3.0,2.0,12800000.0,600.0,1.0
Whitefield,Super built-up Area,Under Construction,1496.0,3.0,2.0,1.0,7181000.0,498.6666666666667,0.6666666666666666
other,Super built-up Area,Under Construction,1100.0,2.0,2.0,2.0,3800000.0,550.0,1.0
Electronic City Phase II,Built-up Area,Under Construction,1125.0,2.0,2.0,1.0,3263000.0000000005,562.5,1.0
other,Super built-up Area,Ready To Move,1555.0,3.0,3.0,3.0,7300000.0,518.3333333333334,1.0
Amruthahalli,Super built-up Area,Ready To Move,1025.0,2.0,2.0,1.0,4200000.0,512.5,1.0
Hennur Road,Super built-up Area,Under Construction,1482.0,3.0,2.0,1.0,8373000.0,494.0,0.6666666666666666
other,Super built-up Area,Ready To Move,1630.0,3.0,2.0,2.0,13000000.0,543.3333333333334,0.6666666666666666
Arekere,Super built-up Area,Ready To Move,900.0,2.0,2.0,1.0,4450000.0,450.0,1.0
Yelahanka,Super built-up Area,Ready To Move,1355.0,3.0,2.0,3.0,7500000.0,451.6666666666667,0.6666666666666666
other,Super built-up Area,Ready To Move,1563.0,3.0,3.0,2.0,6300000.0,521.0,1.0
other,Plot Area,Ready To Move,1344.0,4.0,4.0,1.0,8400000.0,336.0,1.0
other,Super built-up Area,Ready To Move,3000.0,3.0,3.0,2.0,40000000.0,1000.0,1.0
5th Phase JP Nagar,Super built-up Area,Ready To Move,812.0,2.0,2.0,1.0,4200000.0,406.0,1.0
Basaveshwara Nagar,Built-up Area,Under Construction,1200.0,2.0,2.0,1.0,7000000.0,600.0,1.0
Yelahanka,Super built-up Area,Ready To Move,3175.0,4.0,4.0,1.0,15600000.0,793.75,1.0
Marathahalli,Super built-up Area,Ready To Move,1360.0,2.0,2.0,1.0,10100000.0,680.0,1.0
8th Phase JP Nagar,Super built-up Area,Ready To Move,1296.0,3.0,2.0,2.0,5183000.0,432.0,0.6666666666666666
Haralur Road,Super built-up Area,Ready To Move,1300.0,2.0,2.0,1.0,7500000.0,650.0,1.0
Anandapura,Super built-up Area,Ready To Move,1141.0,2.0,2.0,1.0,5000000.0,570.5,1.0
Poorna Pragna Layout,Super built-up Area,Ready To Move,1270.0,3.0,2.0,2.0,5079000.0,423.3333333333333,0.6666666666666666
Electronic City,Built-up Area,Ready To Move,1210.0,2.0,2.0,1.0,5500000.0,605.0,1.0
Hormavu,Super built-up Area,Ready To Move,1310.0,2.0,2.0,2.0,6700000.0,655.0,1.0
Magadi Road,Super built-up Area,Under Construction,1187.0,3.0,2.0,0.0,5519500.0,395.6666666666667,0.6666666666666666
Raja Rajeshwari Nagar,Super built-up Area,Ready To Move,1050.0,2.0,2.0,2.0,3700000.0,525.0,1.0
Electronic City Phase II,Super built-up Area,Under Construction,1140.0,2.0,2.0,1.0,3400000.0,570.0,1.0
Varthur,Super built-up Area,Ready To Move,1210.0,2.0,2.0,2.0,5400000.0,605.0,1.0
Kasavanhalli,Super built-up Area,Under Construction,2035.0,3.0,3.0,2.0,14200000.0,678.3333333333334,1.0
Sarjapur,Super built-up Area,Ready To Move,633.0,1.0,1.0,1.0,1709000.0,633.0,1.0
Amruthahalli,Built-up Area,Ready To Move,485.0,1.0,1.0,1.0,1950000.0,485.0,1.0
Varthur,Super built-up Area,Ready To Move,1112.0,2.0,2.0,2.0,4000000.0,556.0,1.0
other,Plot Area,Ready To Move,1200.0,2.0,2.0,0.0,8200000.0,600.0,1.0
Sarjapur  Road,Super built-up Area,Ready To Move,2275.0,3.0,4.0,2.0,18700000.0,758.3333333333334,1.3333333333333333
