city,locality,property_type,area_sqft,bhk,bathrooms,floor_no,total_floors,age_years,furnishing,parking,gym,pool,security,schools_score,hospitals_score,price,floor_ratio,bath_per_bhk,area_per_bhk,rooms_total,amenities_count,is_ground_floor,age_bucket
Mumbai,Chembur,Apartment,759.1,1,1,4,13,0,Unfurnished,1,0,0,0,5.25,10.0,18718000,0.3076923076923077,1.0,759.1,2,1,0,New
Pune,Wagholi,Apartment,1610.6,3,3,2,15,33,Semi-Furnished,1,0,1,1,3.4,8.49,8075000,0.13333333333333333,1.0,536.8666666666667,6,3,0,Old
Mumbai,Goregaon,Apartment,1881.2,3,3,15,17,1,Unfurnished,0,0,0,0,3.49,2.23,30431000,0.8823529411764706,1.0,627.0666666666667,6,0,0,New
Nagpur,Kalmna,Villa,1319.9,2,1,0,5,3,Furnished,2,0,0,1,9.17,8.44,6437000,0.0,0.5,659.95,3,2,1,Recent
Nagpur,Kalmna,Apartment,1525.2,3,3,6,10,7,Unfurnished,1,0,0,1,8.86,6.47,5544000,0.6,1.0,508.40000000000003,6,2,0,Recent
Nagpur,Hingna,Villa,555.0,1,1,2,9,0,Furnished,1,0,0,1,3.31,8.47,2959000,0.2222222222222222,1.0,555.0,2,2,0,New
Mumbai,Malad,Apartment,2207.3,4,4,8,16,4,Unfurnished,2,1,0,0,8.05,6.17,40000000,0.5,1.0,551.825,8,2,0,Recent
Pune,Hinjewadi,Apartment,561.4,1,1,11,13,1,Unfurnished,1,0,1,1,6.85,6.19,5572000,0.8461538461538461,1.0,561.4,2,3,0,New
Nagpur,Ramdaspeth,Apartment,913.3,2,1,1,6,23,Unfurnished,1,1,0,1,4.5,6.6,6034000,0.16666666666666666,0.5,456.65,3,3,0,Old
Pune,Kalyani Nagar,Apartment,1844.2,4,3,5,5,7,Semi-Furnished,2,1,0,1,10.0,4.59,28168000,1.0,0.75,461.05,7,3,0,Recent
Mumbai,Goregaon,Apartment,2523.8,5,5,19,20,0,Semi-Furnished,1,1,0,1,7.66,5.59,57883000,0.95,1.0,504.76000000000005,10,3,0,New
Mumbai,Goregaon,Villa,1271.0,3,2,2,7,7,Unfurnished,1,1,0,0,6.88,7.6,32120000,0.2857142857142857,0.6666666666666666,423.6666666666667,5,2,0,Recent
Mumbai,Bandra West,Apartment,2066.2,3,3,13,13,2,Semi-Furnished,1,1,0,0,8.33,6.27,102415000,1.0,1.0,688.7333333333332,6,2,0,New
Pune,Wakad,Plot,2218.0,0,0,0,0,0,Unfurnished,0,0,0,0,6.78,7.29,13886000,0.0,0.0,2218.0,0,0,1,New
Pune,Kalyani Nagar,Apartment,929.8,2,1,2,2,0,Unfurnished,2,0,0,1,6.62,6.18,14901000,1.0,0.5,464.9,3,2,0,New
Nagpur,Kalmna,Apartment,1024.0,2,2,2,5,9,Semi-Furnished,1,0,1,1,5.09,6.25,3522000,0.4,1.0,512.0,4,3,0,Established
Nagpur,Civil Lines,Plot,2293.6,0,0,0,0,0,Unfurnished,0,0,0,0,7.31,5.81,15734000,0.0,0.0,2293.6,0,0,1,New
Pune,Wakad,Apartment,794.1,2,1,9,13,4,Semi-Furnished,2,0,0,1,3.11,5.88,7943000,0.6923076923076923,0.5,397.05,3,2,0,Recent
Pune,Kothrud,Apartment,1494.6,3,2,2,10,31,Unfurnished,1,0,0,0,6.07,3.5,12351000,0.2,0.6666666666666666,498.2,5,1,0,Old
Nagpur,Civil Lines,Apartment,875.4,2,1,1,1,2,Unfurnished,1,1,1,0,1.75,9.33,10012000,1.0,0.5,437.7,3,3,0,New
Mumbai,Powai,Villa,509.7,1,1,13,17,5,Unfurnished,1,1,0,1,5.08,7.35,20085000,0.7647058823529411,1.0,509.7,2,3,0,Recent
Pune,Baner,Apartment,1683.4,3,2,6,12,14,Semi-Furnished,1,1,0,1,9.2,8.46,20858000,0.5,0.6666666666666666,561.1333333333333,5,3,0,Established
Mumbai,Goregaon,Apartment,686.8,1,1,9,17,2,Semi-Furnished,1,0,0,0,5.6,5.88,15652000,0.5294117647058824,1.0,686.8,2,1,0,New
Pune,Hinjewadi,Apartment,1875.2,5,4,13,13,2,Semi-Furnished,0,0,0,1,8.61,6.8,17064000,1.0,0.8,375.04,9,1,0,New
Nagpur,Besa,Villa,1271.6,2,2,2,4,2,Unfurnished,2,0,1,1,4.2,7.78,9770000,0.5,1.0,635.8,4,3,0,New
Mumbai,Malad,Apartment,738.5,1,1,3,17,1,Unfurnished,2,1,0,1,6.64,4.64,13527000,0.17647058823529413,1.0,738.5,2,3,0,New
Pune,Kothrud,Plot,2929.1,0,0,0,0,0,Unfurnished,0,0,0,0,8.57,9.16,22982000,0.0,0.0,2929.1,0,0,1,New
Nagpur,Civil Lines,Plot,2097.2,0,0,0,0,0,Unfurnished,1,0,0,0,5.49,4.8,13156000,0.0,0.0,2097.2,0,1,1,New
Pune,Baner,Apartment,2045.2,4,3,17,19,4,Furnished,2,1,0,1,3.91,4.19,29686000,0.8947368421052632,0.75,511.3,7,3,0,Recent
Nagpur,Hingna,Apartment,1458.4,4,3,4,10,20,Unfurnished,1,0,0,1,8.16,5.83,4211000,0.4,0.75,364.6,7,2,0,Old
Nagpur,Civil Lines,Apartment,1541.9,3,2,3,6,9,Unfurnished,0,0,0,0,8.14,6.03,16485000,0.5,0.6666666666666666,513.9666666666667,5,0,0,Established
Nagpur,Manish Nagar,Apartment,1894.2,3,3,4,11,19,Semi-Furnished,0,0,0,1,3.43,5.35,10737000,0.36363636363636365,1.0,631.4,6,1,0,Old
Mumbai,Chembur,Apartment,1102.1,3,3,12,26,10,Unfurnished,1,0,0,1,7.25,2.77,26127000,0.46153846153846156,1.0,367.3666666666666,6,2,0,Established
Pune,Hadapsar,Apartment,741.9,2,2,1,8,3,Furnished,1,1,0,1,6.0,4.03,5045000,0.125,1.0,370.95,4,3,0,Recent
Nagpur,Besa,Apartment,1130.5,2,1,1,4,7,Semi-Furnished,2,0,0,1,5.55,7.86,5820000,0.25,0.5,565.25,3,2,0,Recent
Pune,Koregaon Park,Apartment,937.1,2,1,2,8,5,Furnished,1,1,0,0,2.14,6.16,14925000,0.25,0.5,468.55,3,2,0,Recent
Mumbai,Andheri West,Plot,2265.9,0,0,0,0,0,Unfurnished,0,0,0,0,7.83,7.33,46918000,0.0,0.0,2265.9,0,0,1,New
Mumbai,Goregaon,Apartment,561.7,1,1,7,19,4,Semi-Furnished,1,0,0,1,6.4,5.38,12998000,0.3684210526315789,1.0,561.7,2,2,0,Recent
Pune,Hinjewadi,Apartment,2213.7,4,3,3,10,2,Unfurnished,1,0,0,1,3.43,3.02,18418000,0.3,0.75,553.425,7,2,0,New
Mumbai,Bandra West,Apartment,948.9,2,2,0,17,1,Unfurnished,1,1,0,1,4.55,6.16,42789000,0.0,1.0,474.45,4,3,1,New
Pune,Wagholi,Plot,1395.5,0,0,0,0,0,Unfurnished,1,0,0,0,7.19,5.19,5977000,0.0,0.0,1395.5,0,1,1,New
Pune,Hadapsar,Apartment,2236.7,3,3,0,2,2,Semi-Furnished,1,1,0,0,5.56,3.98,17110000,0.0,1.0,745.5666666666666,6,2,1,New
Nagpur,Civil Lines,Apartment,2992.4,5,5,1,6,1,Unfurnished,1,0,0,1,6.66,5.72,27140000,0.16666666666666666,1.0,598.48,10,2,0,New
Nagpur,Manish Nagar,Apartment,627.1,1,1,3,5,0,Furnished,2,0,0,0,8.96,6.86,4255000,0.6,1.0,627.1,2,1,0,New
Pune,Wakad,Villa,1178.7,2,2,5,11,0,Semi-Furnished,1,1,1,1,9.46,6.16,17894000,0.45454545454545453,1.0,589.35,4,4,0,New
Mumbai,Mira Road,Apartment,1355.2,2,2,9,22,5,Unfurnished,1,0,1,1,3.54,5.48,13996000,0.4090909090909091,1.0,677.6,4,3,0,Recent
Pune,Baner,Plot,2019.5,0,0,0,0,0,Unfurnished,0,0,0,0,5.5,4.99,16539000,0.0,0.0,2019.5,0,0,1,New
Pune,Kalyani Nagar,Apartment,320.0,1,1,0,1,5,Furnished,2,0,0,1,9.09,8.67,5011000,0.0,1.0,320.0,2,2,1,Recent
Mumbai,Andheri West,Apartment,2185.1,4,4,12,13,18,Furnished,0,0,0,0,6.42,4.59,67765000,0.9230769230769231,1.0,546.275,8,0,0,Old
Mumbai,Andheri West,Apartment,2083.1,5,5,0,2,8,Semi-Furnished,1,1,0,1,9.26,5.87,71379000,0.0,1.0,416.62,10,3,1,Established
Pune,Kalyani Nagar,Apartment,757.2,2,1,11,11,1,Semi-Furnished,0,0,0,1,3.02,7.95,9356000,1.0,0.5,378.6,3,1,0,New
Pune,Baner,Apartment,2085.3,5,5,6,6,37,Furnished,2,0,0,1,7.19,7.18,26138000,1.0,1.0,417.06000000000006,10,2,0,Old
Nagpur,Manish Nagar,Apartment,1107.3,3,3,2,5,0,Semi-Furnished,0,1,0,0,6.73,4.07,6633000,0.4,1.0,369.09999999999997,6,1,0,New
Pune,Hinjewadi,Apartment,4002.0,5,5,5,9,24,Furnished,1,0,0,0,4.38,7.63,32449000,0.5555555555555556,1.0,800.4,10,1,0,Old
Pune,Hadapsar,Apartment,1058.2,2,1,0,6,3,Unfurnished,1,0,1,1,8.69,3.91,7755000,0.0,0.5,529.1,3,3,1,Recent
Nagpur,Wardha Road,Plot,3175.7,0,0,0,0,0,Unfurnished,1,0,0,0,5.71,3.47,10698000,0.0,0.0,3175.7,0,1,1,New
Pune,Wakad,Apartment,1548.7,2,1,17,23,15,Furnished,2,1,0,0,6.51,2.83,13768000,0.7391304347826086,0.5,774.35,3,2,0,Established
Mumbai,Bandra West,Apartment,859.7,2,2,9,19,8,Furnished,1,0,0,1,4.68,6.96,36539000,0.47368421052631576,1.0,429.85,4,2,0,Established
Mumbai,Bandra West,Apartment,1557.7,3,3,2,17,1,Unfurnished,1,0,0,1,5.87,7.83,58672000,0.11764705882352941,1.0,519.2333333333333,6,2,0,New
Nagpur,Hingna,Apartment,1102.9,2,2,1,4,2,Unfurnished,1,1,0,1,6.74,5.09,3985000,0.25,1.0,551.45,4,3,0,New
Pune,Wagholi,Apartment,391.4,1,1,10,11,3,Unfurnished,2,0,0,1,7.13,5.83,2410000,0.9090909090909091,1.0,391.4,2,2,0,Recent
Mumbai,Goregaon,Apartment,749.6,1,1,12,12,15,Unfurnished,1,1,0,1,6.91,6.75,14072000,1.0,1.0,749.6,2,3,0,Established
Pune,Wagholi,Plot,2647.2,0,0,0,0,0,Unfurnished,1,0,0,0,5.09,5.92,10686000,0.0,0.0,2647.2,0,1,1,New
Pune,Wagholi,Villa,990.9,2,1,1,18,17,Unfurnished,1,0,1,0,5.9,5.82,7099000,0.05555555555555555,0.5,495.45,3,2,0,Old
Nagpur,Civil Lines,Apartment,333.0,1,1,0,6,1,Unfurnished,1,0,0,0,7.29,7.43,3378000,0.0,1.0,333.0,2,1,1,New
Mumbai,Panvel,Apartment,1943.9,3,3,8,10,13,Semi-Furnished,2,1,0,1,10.0,9.14,21154000,0.8,1.0,647.9666666666667,6,3,0,Established
Mumbai,Chembur,Plot,2072.4,0,0,0,0,0,Unfurnished,1,0,0,0,10.0,8.02,33926000,0.0,0.0,2072.4,0,1,1,New
Mumbai,Powai,Apartment,900.1,2,2,15,16,2,Unfurnished,0,1,0,1,5.26,3.16,24788000,0.9375,1.0,450.05,4,2,0,New
Pune,Wakad,Apartment,561.1,1,1,1,1,1,Unfurnished,1,0,0,0,6.03,4.48,5317000,1.0,1.0,561.1,2,1,0,New
Pune,Wagholi,Apartment,587.1,1,1,8,8,5,Semi-Furnished,1,0,0,0,8.34,9.53,4349000,1.0,1.0,587.1,2,1,0,Recent
Nagpur,Ramdaspeth,Apartment,1399.9,3,3,1,1,14,Semi-Furnished,2,1,0,0,6.66,8.56,13724000,1.0,1.0,466.6333333333334,6,2,0,Established
Pune,Baner,Villa,1134.5,2,1,4,4,13,Unfurnished,0,0,0,0,6.35,5.77,17785000,1.0,0.5,567.25,3,0,0,Established
Nagpur,Manish Nagar,Villa,1225.7,3,3,2,6,1,Semi-Furnished,0,1,0,0,4.58,8.78,8462000,0.3333333333333333,1.0,408.56666666666666,6,1,0,New
Pune,Kalyani Nagar,Apartment,1762.8,3,2,8,11,1,Unfurnished,0,0,1,0,6.16,2.89,22076000,0.7272727272727273,0.6666666666666666,587.6,5,1,0,New
Mumbai,Bandra West,Apartment,1358.8,3,3,5,17,1,Unfurnished,0,1,0,1,5.85,8.47,70477000,0.29411764705882354,1.0,452.93333333333334,6,2,0,New
Pune,Wakad,Apartment,1736.5,3,2,4,13,24,Semi-Furnished,0,0,0,0,8.23,6.1,15408000,0.3076923076923077,0.6666666666666666,578.8333333333334,5,0,0,Old
Mumbai,Bandra West,Plot,2356.5,0,0,0,0,0,Unfurnished,0,0,0,0,6.85,2.03,74943000,0.0,0.0,2356.5,0,0,1,New
Mumbai,Bandra West,Apartment,1184.4,2,1,5,16,1,Semi-Furnished,1,1,0,1,8.4,7.47,58750000,0.3125,0.5,592.2,3,3,0,New
Nagpur,Manish Nagar,Apartment,397.1,1,1,8,11,8,Semi-Furnished,1,0,1,0,6.61,3.84,1953000,0.7272727272727273,1.0,397.1,2,2,0,Established
Nagpur,Dharampeth,Apartment,390.1,1,1,1,5,2,Unfurnished,1,0,0,1,2.79,2.69,2544000,0.2,1.0,390.1,2,2,0,New
Pune,Wagholi,Plot,1853.9,0,0,0,0,0,Unfurnished,0,0,0,0,6.6,5.73,7544000,0.0,0.0,1853.9,0,0,1,New
Pune,Kothrud,Apartment,1575.3,3,3,0,9,5,Unfurnished,1,0,0,0,6.11,7.29,14369000,0.0,1.0,525.1,6,1,1,Recent
Pune,Hadapsar,Villa,499.8,1,1,2,10,3,Unfurnished,0,1,1,1,4.02,4.42,5483000,0.2,1.0,499.8,2,3,0,Recent
Mumbai,Bandra West,Apartment,1433.3,2,2,7,8,18,Unfurnished,1,1,0,1,3.09,3.68,53196000,0.875,1.0,716.65,4,3,0,Old
Pune,Hinjewadi,Villa,2184.7,3,2,8,8,3,Furnished,1,1,0,1,4.92,5.49,31754000,1.0,0.6666666666666666,728.2333333333332,5,3,0,Recent
Pune,Wagholi,Apartment,1200.9,3,2,10,14,5,Unfurnished,1,1,0,1,7.32,8.79,7884000,0.7142857142857143,0.6666666666666666,400.3,5,3,0,Recent
Mumbai,Powai,Plot,1153.0,0,0,0,0,0,Unfurnished,0,0,0,0,6.55,6.29,19405000,0.0,0.0,1153.0,0,0,1,New
Nagpur,Wardha Road,Apartment,1248.0,2,1,9,12,23,Unfurnished,2,0,1,1,9.23,8.91,7807000,0.75,0.5,624.0,3,3,0,Old
Mumbai,Chembur,Apartment,2152.4,4,3,9,13,0,Furnished,0,1,0,0,6.73,7.39,58607000,0.6923076923076923,0.75,538.1,7,1,0,New
Pune,Kothrud,Apartment,1965.2,4,4,2,8,12,Unfurnished,0,0,0,0,5.3,8.78,23214000,0.25,1.0,491.3,8,0,0,Established
Mumbai,Andheri West,Apartment,2303.6,4,4,9,11,7,Furnished,0,1,0,1,6.25,7.8,70868000,0.8181818181818182,1.0,575.9,8,2,0,Recent
Mumbai,Bandra West,Apartment,1000.4,2,2,16,17,3,Unfurnished,1,1,0,0,6.32,5.23,45870000,0.9411764705882353,1.0,500.2,4,2,0,Recent
Mumbai,Mira Road,Apartment,3636.9,5,5,3,10,3,Furnished,1,1,0,1,4.7,6.35,55814000,0.3,1.0,727.38,10,3,0,Recent
Nagpur,Besa,Apartment,2482.6,4,4,0,1,0,Semi-Furnished,1,0,0,1,7.28,5.87,11464000,0.0,1.0,620.65,8,2,1,New
Nagpur,Besa,Apartment,988.7,2,1,11,11,2,Semi-Furnished,2,0,0,0,5.88,7.94,5321000,1.0,0.5,494.35,3,1,0,New
Mumbai,Andheri West,Apartment,987.9,2,2,3,7,1,Semi-Furnished,0,0,0,1,5.31,4.68,26496000,0.42857142857142855,1.0,493.95,4,1,0,New
Pune,Hadapsar,Apartment,1171.4,2,2,7,15,1,Semi-Furnished,0,0,0,1,5.62,6.03,10342000,0.4666666666666667,1.0,585.7,4,1,0,New
Mumbai,Mira Road,Plot,2287.3,0,0,0,0,0,Unfurnished,0,0,0,0,6.06,6.19,17753000,0.0,0.0,2287.3,0,0,1,New
Mumbai,Mira Road,Apartment,2806.4,4,3,12,13,2,Unfurnished,2,1,0,1,5.45,7.93,40488000,0.9230769230769231,0.75,701.6,7,3,0,New
Nagpur,Besa,Apartment,3139.0,5,4,1,2,0,Furnished,1,1,0,0,7.97,5.28,16587000,0.5,0.8,627.8,9,2,0,New
Nagpur,Civil Lines,Apartment,928.8,3,3,3,5,10,Unfurnished,1,0,0,1,5.12,5.58,8058000,0.6,1.0,309.59999999999997,6,2,0,Established
Mumbai,Chembur,Apartment,975.2,2,1,4,10,18,Semi-Furnished,0,1,0,0,3.66,7.63,18652000,0.4,0.5,487.6,3,1,0,Old
Pune,Kalyani Nagar,Apartment,1351.4,2,1,21,21,0,Unfurnished,0,0,1,1,7.89,6.11,18701000,1.0,0.5,675.7,3,2,0,New
Pune,Kothrud,Plot,2218.8,0,0,0,0,0,Unfurnished,0,0,0,0,2.16,5.82,14831000,0.0,0.0,2218.8,0,0,1,New
Mumbai,Panvel,Apartment,1335.9,2,1,11,13,10,Unfurnished,1,0,0,1,7.4,3.09,11441000,0.8461538461538461,0.5,667.95,3,2,0,Established
Nagpur,Ramdaspeth,Villa,2518.3,4,4,0,1,11,Semi-Furnished,0,0,0,1,7.29,5.5,26601000,0.0,1.0,629.575,8,1,1,Established
Nagpur,Hingna,Apartment,1003.8,2,2,0,1,13,Semi-Furnished,0,0,0,0,5.22,4.84,3767000,0.0,1.0,501.9,4,0,1,Established
Mumbai,Goregaon,Apartment,1207.9,2,2,3,6,3,Unfurnished,1,0,0,0,6.84,8.35,30974000,0.5,1.0,603.95,4,1,0,Recent
Nagpur,Dharampeth,Apartment,2065.1,4,3,0,1,3,Unfurnished,1,1,0,1,8.37,10.0,18308000,0.0,0.75,516.275,7,3,1,Recent
Pune,Kalyani Nagar,Apartment,974.0,2,1,0,1,18,Unfurnished,0,0,1,0,8.5,8.51,13724000,0.0,0.5,487.0,3,1,1,Old
Pune,Baner,Apartment,3293.6,5,5,3,9,11,Semi-Furnished,0,0,0,0,5.69,8.61,33835000,0.3333333333333333,1.0,658.72,10,0,0,Established
Nagpur,Wardha Road,Apartment,1293.7,2,1,2,2,8,Unfurnished,1,1,1,0,7.8,3.39,7439000,1.0,0.5,646.85,3,3,0,Established
Pune,Baner,Apartment,1889.6,3,2,1,6,6,Semi-Furnished,0,1,0,1,6.87,4.63,22598000,0.16666666666666666,0.6666666666666666,629.8666666666667,5,2,0,Recent
Nagpur,Ramdaspeth,Apartment,2680.6,4,3,1,6,1,Semi-Furnished,1,1,0,1,7.72,6.45,26872000,0.16666666666666666,0.75,670.15,7,3,0,New
Mumbai,Mira Road,Apartment,1464.3,3,3,0,12,9,Semi-Furnished,2,1,0,1,6.73,8.67,19029000,0.0,1.0,488.09999999999997,6,3,1,Established
Nagpur,Ramdaspeth,Apartment,1171.5,2,1,5,9,0,Unfurnished,2,1,0,0,4.96,6.1,9685000,0.5555555555555556,0.5,585.75,3,2,0,New
Mumbai,Goregaon,Apartment,875.1,1,1,8,16,3,Unfurnished,1,0,0,1,4.07,4.77,16421000,0.5,1.0,875.1,2,2,0,Recent
Nagpur,Besa,Apartment,900.7,2,2,4,13,5,Semi-Furnished,1,0,0,1,5.47,8.52,4689000,0.3076923076923077,1.0,450.35,4,2,0,Recent
Pune,Wakad,Apartment,1970.3,4,4,10,10,2,Unfurnished,2,1,1,0,5.1,5.55,20906000,1.0,1.0,492.575,8,3,0,New
Pune,Hinjewadi,Apartment,1514.4,3,2,2,6,4,Unfurnished,1,1,1,1,8.92,7.02,15202000,0.3333333333333333,0.6666666666666666,504.8,5,4,0,Recent
Nagpur,Civil Lines,Apartment,1773.6,3,2,1,2,6,Furnished,1,0,0,0,4.72,6.1,17218000,0.5,0.6666666666666666,591.1999999999999,5,1,0,Recent
Nagpur,Besa,Apartment,2064.0,3,3,6,12,20,Unfurnished,1,0,0,1,6.0,5.89,7950000,0.5,1.0,688.0,6,2,0,Old
Nagpur,Manish Nagar,Apartment,466.8,1,1,0,9,21,Unfurnished,1,0,0,1,8.12,8.3,2456000,0.0,1.0,466.8,2,2,1,Old
Pune,Hinjewadi,Apartment,3497.4,5,5,8,12,25,Unfurnished,0,0,0,0,6.74,8.23,28472000,0.6666666666666666,1.0,699.48,10,0,0,Old
Pune,Hinjewadi,Villa,1007.8,2,2,8,12,13,Unfurnished,1,0,1,1,3.18,4.93,9135000,0.6666666666666666,1.0,503.9,4,3,0,Established
Nagpur,Ramdaspeth,Apartment,1731.3,4,4,2,2,12,Furnished,1,0,0,1,9.54,8.71,17173000,1.0,1.0,432.825,8,2,0,Established
Mumbai,Andheri West,Apartment,1529.4,3,3,3,12,6,Unfurnished,2,1,1,1,6.73,6.34,48395000,0.25,1.0,509.8,6,4,0,Recent
Pune,Kalyani Nagar,Apartment,875.9,2,2,0,11,12,Furnished,2,1,0,0,6.56,5.82,11785000,0.0,1.0,437.95,4,2,1,Established
Nagpur,Manish Nagar,Plot,3252.9,0,0,0,0,0,Unfurnished,1,0,0,0,4.99,6.27,13084000,0.0,0.0,3252.9,0,1,1,New
Nagpur,Kalmna,Apartment,1161.8,2,2,2,2,0,Unfurnished,2,0,0,1,5.85,9.06,4010000,1.0,1.0,580.9,4,2,0,New
Nagpur,Civil Lines,Apartment,1282.5,2,1,7,8,1,Semi-Furnished,2,0,0,0,5.74,7.37,16500000,0.875,0.5,641.25,3,1,0,New
Mumbai,Panvel,Apartment,2074.9,3,2,3,11,0,Unfurnished,1,1,1,1,5.38,7.6,20660000,0.2727272727272727,0.6666666666666666,691.6333333333333,5,4,0,New
Mumbai,Malad,Plot,1666.9,0,0,0,0,0,Unfurnished,1,0,0,0,7.02,3.07,22593000,0.0,0.0,1666.9,0,1,1,New
Pune,Baner,Plot,2305.5,0,0,0,0,0,Unfurnished,1,0,0,0,6.53,7.79,19300000,0.0,0.0,2305.5,0,1,1,New
Mumbai,Panvel,Plot,1632.7,0,0,0,0,0,Unfurnished,1,0,0,0,4.32,8.16,11979000,0.0,0.0,1632.7,0,1,1,New
Pune,Wagholi,Apartment,1434.4,2,2,2,11,18,Semi-Furnished,2,1,0,1,5.25,5.32,7963000,0.18181818181818182,1.0,717.2,4,3,0,Old
Mumbai,Malad,Apartment,1167.7,2,1,11,16,20,Semi-Furnished,1,1,0,0,7.85,4.2,19708000,0.6875,0.5,583.85,3,2,0,Old
Mumbai,Chembur,Apartment,1521.9,2,2,2,10,3,Semi-Furnished,1,0,0,1,6.36,9.42,36735000,0.2,1.0,760.95,4,2,0,Recent
Pune,Hadapsar,Villa,1272.6,2,1,3,16,0,Semi-Furnished,1,1,0,0,7.64,6.72,12693000,0.1875,0.5,636.3,3,2,0,New
Mumbai,Panvel,Plot,3274.9,0,0,0,0,0,Unfurnished,1,0,0,0,7.0,3.63,23849000,0.0,0.0,3274.9,0,1,1,New
Pune,Hadapsar,Plot,1563.2,0,0,0,0,0,Unfurnished,1,0,0,0,8.77,7.05,8510000,0.0,0.0,1563.2,0,1,1,New
Mumbai,Andheri West,Plot,3239.7,0,0,0,0,0,Unfurnished,1,0,0,0,6.18,8.58,79542000,0.0,0.0,3239.7,0,1,1,New
Pune,Kothrud,Apartment,575.2,2,1,3,7,1,Unfurnished,1,1,0,1,6.68,3.96,6593000,0.42857142857142855,0.5,287.6,3,3,0,New
Nagpur,Civil Lines,Plot,2663.4,0,0,0,0,0,Unfurnished,0,0,0,0,8.81,5.37,17632000,0.0,0.0,2663.4,0,0,1,New
Nagpur,Hingna,Apartment,908.2,2,2,3,6,1,Unfurnished,2,0,1,1,5.61,3.76,3276000,0.5,1.0,454.1,4,3,0,New
Nagpur,Civil Lines,Apartment,1108.1,2,1,18,23,7,Semi-Furnished,0,0,0,0,3.32,4.29,10190000,0.782608695652174,0.5,554.05,3,0,0,Recent
Mumbai,Goregaon,Apartment,1475.2,3,3,10,19,18,Semi-Furnished,2,1,0,0,7.42,5.72,28465000,0.5263157894736842,1.0,491.73333333333335,6,2,0,Old
Nagpur,Wardha Road,Apartment,433.1,1,1,8,10,11,Furnished,1,0,0,1,6.25,5.99,2893000,0.8,1.0,433.1,2,2,0,Established
Pune,Kalyani Nagar,Apartment,1487.1,3,2,8,12,9,Furnished,1,1,1,0,7.53,5.43,26407000,0.6666666666666666,0.6666666666666666,495.7,5,3,0,Established
Nagpur,Civil Lines,Apartment,2164.4,4,3,11,12,17,Unfurnished,1,0,0,1,7.83,3.91,23000000,0.9166666666666666,0.75,541.1,7,2,0,Old
Nagpur,Kalmna,Villa,822.5,2,2,8,16,7,Unfurnished,1,0,1,1,5.39,9.5,3552000,0.5,1.0,411.25,4,3,0,Recent
Pune,Hadapsar,Apartment,1036.4,2,1,2,4,2,Semi-Furnished,1,0,0,1,7.07,8.14,10109000,0.5,0.5,518.2,3,2,0,New
Nagpur,Wardha Road,Apartment,1008.3,2,2,0,7,0,Furnished,1,1,0,0,5.44,5.97,6205000,0.0,1.0,504.15,4,2,1,New
Pune,Wakad,Apartment,529.2,1,1,5,6,3,Semi-Furnished,2,0,0,1,5.24,6.34,5471000,0.8333333333333334,1.0,529.2,2,2,0,Recent
Mumbai,Panvel,Apartment,407.9,1,1,8,14,2,Furnished,2,0,1,0,6.32,6.02,4665000,0.5714285714285714,1.0,407.9,2,2,0,New
Pune,Baner,Villa,2378.1,4,3,6,6,3,Unfurnished,1,0,0,1,4.4,4.75,33029000,1.0,0.75,594.525,7,2,0,Recent
Nagpur,Manish Nagar,Apartment,1638.1,3,3,5,12,13,Semi-Furnished,0,0,0,1,6.55,5.36,7829000,0.4166666666666667,1.0,546.0333333333333,6,1,0,Established
Nagpur,Dharampeth,Plot,2826.7,0,0,0,0,0,Unfurnished,1,0,0,0,7.77,7.0,15191000,0.0,0.0,2826.7,0,1,1,New
Nagpur,Manish Nagar,Apartment,1006.6,2,2,0,1,3,Unfurnished,1,0,0,0,5.62,10.0,4837000,0.0,1.0,503.3,4,1,1,Recent
Nagpur,Kalmna,Plot,2161.0,0,0,0,0,0,Unfurnished,1,0,0,0,6.37,6.97,4758000,0.0,0.0,2161.0,0,1,1,New
Nagpur,Hingna,Villa,1125.0,2,1,7,7,17,Semi-Furnished,0,0,0,1,7.12,6.21,5437000,1.0,0.5,562.5,3,1,0,Old
Mumbai,Powai,Plot,1881.8,0,0,0,0,0,Unfurnished,1,0,0,0,2.82,3.65,34543000,0.0,0.0,1881.8,0,1,1,New
Pune,Wagholi,Apartment,1085.0,2,2,3,4,2,Semi-Furnished,1,0,0,0,4.57,5.36,5871000,0.75,1.0,542.5,4,1,0,New
Nagpur,Manish Nagar,Apartment,1204.1,2,2,1,11,5,Semi-Furnished,1,0,0,0,8.44,8.45,6001000,0.09090909090909091,1.0,602.05,4,1,0,Recent
Mumbai,Andheri West,Apartment,1628.5,3,2,10,15,6,Furnished,1,0,1,0,5.99,5.67,55103000,0.6666666666666666,0.6666666666666666,542.8333333333334,5,2,0,Recent
Nagpur,Civil Lines,Apartment,1608.8,3,3,0,6,7,Semi-Furnished,1,1,0,1,6.67,8.41,16098000,0.0,1.0,536.2666666666667,6,3,1,Recent
Mumbai,Bandra West,Apartment,2207.0,3,3,10,11,23,Semi-Furnished,1,1,1,0,7.59,6.04,108947000,0.9090909090909091,1.0,735.6666666666666,6,3,0,Old
Mumbai,Powai,Apartment,1264.3,2,1,2,16,0,Furnished,1,0,0,1,8.15,6.4,39739000,0.125,0.5,632.15,3,2,0,New
